398.3024
93,(-3.5, 0.0, -1.4),False,0,0,False
94,(2.8, 0.0, -2.1),False,0,0,False
95,(1.4, 0.0, -3.5),False,0,0,False
96,(0.7, 0.0, 3.5),False,0,0,False
97,(1.4, 0.0, -0.7),True,228.7146,0.4553528,True
98,(-2.8, 0.0, -0.7),True,231.158,0.6218872,True
99,(1.4, 0.0, 0.7),True,233.3796,0.477478,True
100,(-3.5, 0.0, 0.7),False,0,0,False
101,(-0.7, 0.0, 2.8),False,0,0,False
102,(2.1, 0.0, -2.8),False,0,0,False
103,(3.5, 0.0, -0.7),False,0,0,False
104,(-3.5, 0.0, -1.4),False,0,0,False
105,(3.5, 0.0, -1.4),False,0,0,False
106,(-0.7, 0.0, -3.5),False,0,0,False
107,(2.1, 0.0, -1.4),True,250.0505,0.3888245,True
108,(-2.8, 0.0, 0.7),True,253.4255,0.4554138,True
109,(-0.7, 0.0, 3.5),False,0,0,False
110,(-1.4, 0.0, -3.5),False,0,0,False
111,(0.7, 0.0, 2.8),True,260.0334,0.6220703,True
112,(-0.7, 0.0, -0.7),True,262.5101,0.3664551,False
113,(-2.8, 0.0, -0.7),True,264.3427,0.4331665,True
114,(2.8, 0.0, 2.1),False,0,0,False
115,(1.4, 0.0, 2.1),False,0,0,False
116,(-0.7, 0.0, 1.4),True,271.9502,0.3999329,True
117,(-2.8, 0.0, 2.1),False,0,0,False
118,(2.1, 0.0, -2.8),False,0,0,False
119,(-0.7, 0.0, -2.8),True,278.2362,0.5443726,True
120,(-1.4, 0.0, -0.7),True,279.9242,0.6108704,True
121,(2.1, 0.0, -1.4),True,283.0004,0.4103699,False
122,(-0.7, 0.0, 0.7),True,284.511,0.5553589,True
123,(0.7, 0.0, 3.5),False,0,0,False
124,(0.7, 0.0, -2.8),True,288.8978,0.4331055,True
125,(-0.7, 0.0, -2.8),True,291.1189,0.732666,True
126,(-0.7, 0.0, -3.5),False,0,0,False
127,(-0.7, 0.0, -1.4),True,295.6282,0.4510803,True
128,(0.7, 0.0, 0.7),True,298.2048,0.4111633,True
129,(-1.4, 0.0, 0.7),True,299.582,0.444397,True
130,(-3.5, 0.0, 0.7),False,0,0,False
131,(1.4, 0.0, -3.5),False,0,0,False
132,(3.5, 0.0, 0.7),False,0,0,False
133,(0.7, 0.0, 0.7),True,310.1323,0.4106445,True
134,(-3.5, 0.0, 1.4),False,0,0,False
135,(1.4, 0.0, 3.5),False,0,0,False
136,(0.7, 0.0, 1.4),True,317.8621,0.3775635,True
