Central
0.03742981,0.4115212,0.0270707,True
0.04156494,0.4118322,0.02709089,True
0.04492188,0.4107881,0.02321336,True
0.0509491,0.4102029,0.01315597,True
0.06211853,0.4099499,0.01957227,True
0.07354736,0.4144437,0.02044884,True
0.08514404,0.4156177,0.01756268,True
0.09642029,0.4151419,0.01798892,True
0.1062622,0.4145768,0.02141384,True
0.1173706,0.4155033,0.01799055,True
0.1285095,0.4163755,0.0203529,True
0.1397095,0.4179889,0.03280403,True
0.1507568,0.4332194,0.03617306,True
0.1618652,0.4306748,0.01978596,True
0.1728516,0.4269816,0.01643422,True
0.1840057,0.4242148,0.01792593,True
0.1951141,0.422379,0.01662914,True
0.2062378,0.4153827,0.01798971,True
0.2174225,0.4243426,0.009551004,True
0.2285461,0.4185836,0.00428544,True
0.2397461,0.4144491,0.001926184,True
0.2506714,0.4125885,-0.005669937,True
0.2618103,0.4174595,-0.002677485,True
0.2729034,0.4093407,0.0158256,True
0.2839813,0.428106,0.01848224,True
0.2951813,0.4355347,0.01862705,True
0.3065033,0.4489087,0.01264022,True
0.3175659,0.4465466,0.03565371,True
0.3287201,0.4445041,0.0386612,True
0.3397369,0.4449806,0.03780144,True
0.3505707,0.4430813,0.04221299,True
0.3617554,0.453632,0.0405997,True
0.3727264,0.4503063,0.04067129,True
0.3839264,0.4447335,0.02094096,True
0.3948059,0.4434533,-0.008629888,True
0.4059143,0.4454182,-0.008958846,True
0.4171753,0.4442123,-0.02504487,True
0.428421,0.4440821,-0.02461217,True
0.4398499,0.4541482,-0.08017561,True
0.4511261,0.4454312,-0.07431145,True
0.4625397,0.4480129,-0.07436232,True
0.4739532,0.4535086,-0.07731997,True
0.4854584,0.4495385,-0.07710735,True
0.4966583,0.4501438,-0.07668558,True
0.5081329,0.450286,-0.08461867,True
0.5194702,0.4382305,-0.08347807,True
0.5307922,0.4319289,-0.08668797,True
0.5422668,0.4221672,-0.07794069,True
0.5536346,0.4242171,-0.07712087,True
0.5648804,0.4246671,-0.08209358,True
0.5762482,0.4285216,-0.07969495,True
0.5876465,0.4284074,-0.08012472,True
0.5990601,0.4269458,-0.08020093,True
0.6106873,0.4250757,-0.09811147,True
0.6216888,0.4260908,-0.09933187,True
0.6333618,0.4316937,-0.09948094,True
0.6441803,0.4311008,-0.1057786,True
0.6554108,0.4324884,-0.1069076,True
0.6663971,0.4334356,-0.1062802,True
0.6775208,0.4383188,-0.109147,True
0.688736,0.4388721,-0.1191124,True
0.6998596,0.4512056,-0.1212366,True
0.7109222,0.4510176,-0.122333,True
0.7223663,0.4816735,-0.1249294,False
0.7329559,0.4845835,-0.1249339,False
0.7441406,0.1797609,0.001352385,True
0.7552032,0.09818721,0.04012482,True
0.7663116,0.1467116,0.07382406,True
0.77742,0.1319034,0.04933368,True
0.7885437,0.118663,0.06322454,True
0.7996521,0.1376506,0.04799542,True
0.8107605,0.1427473,0.08036654,True
0.8218994,0.1502861,0.07925127,True
0.8330383,0.1559381,0.07656425,True
0.8440857,0.1558952,0.06063159,True
0.8553925,0.154548,0.06666547,True
0.8672791,0.1557021,0.06656568,True
0.8782806,0.1582019,0.06053433,True
0.888504,0.1638632,0.06055136,True
0.8996735,0.1718665,0.07057856,True
0.9107361,0.1932933,0.0651257,True
0.9217834,0.1867698,0.06489517,True
0.933548,0.1907271,0.05208266,True
0.9439087,0.1868438,0.05478225,True
0.9550629,0.1775038,0.05871653,True
0.9661713,0.1718509,0.06536818,True
0.9773254,0.1769396,0.08175234,True
0.988327,0.1720072,0.08308826,True
0.999588,0.172004,0.08173243,True
1.010757,0.1769392,0.08175235,True
1.02179,0.1707129,0.07067928,True
1.032944,0.1646081,0.06409494,True
1.044174,0.1686349,0.07848762,True
1.055252,0.1642135,0.07388534,True
1.066422,0.1696813,0.03859662,True
1.077438,0.1757941,0.009569332,True
1.08847,0.1725569,0.01487359,True
1.099686,0.1721429,0.01684957,True
1.110977,0.1659421,0.01226834,True
1.122147,0.1662195,0.03900633,True
1.132782,0.1653017,0.007277496,True
1.143921,0.161913,0.03587634,True
1.15506,0.1621194,0.03483614,True
1.166153,0.1644636,0.007380724,True
1.177353,0.1622242,0.03473246,True
1.188293,0.1601267,0.03472857,True
1.199692,0.1619774,0.01985714,True
1.210541,0.1647238,0.0284936,True
1.221756,0.1653259,0.01726009,True
1.232758,0.1721487,0.01924276,True
1.243851,0.1743534,0.02028556,True
1.25499,0.1773911,0.05569469,True
1.266037,0.1791556,0.08478631,True
1.277222,0.1811826,0.05966541,True
1.28833,0.1796893,0.08687533,True
1.299545,0.1778322,0.06319921,True
1.310562,0.1814904,0.09147424,True
1.321808,0.1829903,0.09660119,True
1.333282,0.1839703,0.1006881,True
1.34375,0.1969591,0.1014009,True
1.355087,0.1828246,0.08115087,True
1.365982,0.1808249,0.08093347,True
1.377167,0.184487,0.07541962,True
1.388199,0.1845767,0.06968459,True
1.399445,0.1850173,0.07625705,True
1.410507,0.2039704,0.05860506,True
1.421646,0.2045605,0.07500169,True
1.432709,0.2044543,0.07479228,True
1.443771,0.2021143,0.07362869,True
1.45488,0.2023269,0.07363013,True
1.466049,0.2033912,0.07499348,True
1.477295,0.2074254,0.07460191,True
1.488174,0.207252,0.05632416,True
1.49939,0.2076478,0.04860016,True
1.51059,0.2069432,0.05903706,True
1.52153,0.2075498,0.05016661,True
1.532684,0.187672,0.05019843,True
1.543777,0.1942312,0.06158239,True
1.554855,0.2000962,0.07288499,True
1.565826,0.2125902,0.06449661,True
1.577042,0.2003607,0.08729893,True
1.588211,0.2125676,0.08707294,True
1.599548,0.2079612,0.07638127,True
1.610291,0.213424,0.08802143,True
1.621597,0.2134241,0.08802123,True
1.633026,0.2119347,0.08821887,True
1.643784,0.2127663,0.08310165,True
1.654938,0.2144626,0.0820674,True
1.665985,0.2206023,0.07468239,True
1.676987,0.2216423,0.06820586,True
1.688339,0.2191899,0.0669363,True
1.699158,0.2266408,0.06645604,True
1.710281,0.248626,0.04227451,True
1.72139,0.2448794,0.06687024,True
1.732544,0.2488389,0.06773168,True
1.743698,-0.2228097,0.1395305,True
1.75473,0.0009306669,0.01158874,True
1.765808,0.06909883,0.1030257,True
1.776978,0.04771721,0.1066382,True
1.788284,0.03788376,0.1217484,True
1.799347,0.04184484,0.128753,True
1.810181,0.04442692,0.1215516,True
1.821381,0.04464149,0.1244766,True
1.83255,0.0459832,0.1210326,True
1.843628,0.04390752,0.1213424,True
1.854645,0.04151487,0.1195637,True
1.865814,0.04307055,0.1184187,True
1.876953,0.0421294,0.1153895,True
1.888184,0.04338479,0.1196715,True
1.899185,0.04525352,0.119362,True
1.914261,0.04544663,0.1125791,True
1.92131,0.03828287,0.1125668,True
1.932465,0.03558397,0.1126649,True
1.943649,0.03444242,0.1132882,True
1.954697,0.03310883,0.1227832,True
1.965729,0.02915204,0.1151578,True
1.977097,0.04253387,0.1100697,True
1.987946,0.05313563,0.1140547,True
1.999374,0.05053675,0.1134221,True
2.01033,0.06174397,0.1093758,True
2.021423,0.06382287,0.1096924,True
2.032379,0.06288314,0.1080218,True
2.043839,0.05994737,0.09790722,True
2.054703,0.05755615,0.09447545,True
2.065704,0.05433929,0.09478214,True
2.076859,0.04769814,0.09612317,True
2.087906,0.04100645,0.124888,True
2.099121,0.04188168,0.1468462,True
2.110382,0.03771055,0.1405573,True
2.121292,0.03134274,0.1220494,True
2.132477,0.0417999,0.1062116,True
2.143417,0.04854631,0.1060143,True
2.15451,0.07593226,0.09211472,True
2.16568,0.04904389,0.09217773,True
2.176788,-0.2044536,0.147532,True
2.187851,-0.003214717,0.1146942,True
2.199081,0.06575644,0.09272204,True
2.210052,0.1094335,0.09437808,True
2.221298,0.109954,0.09396412,True
2.23233,0.1103641,0.08928762,True
2.243408,0.1109424,0.1054367,True
2.254639,0.1103153,0.1054333,True
2.265579,0.1106292,0.1054348,True
2.276733,0.1089667,0.1070969,True
2.287796,0.1087505,0.1056344,True
2.298935,0.1149763,0.09794252,True
2.310394,0.1268275,0.1047884,True
2.321152,0.1258374,0.0965342,True
2.332291,0.1247863,0.09309564,True
2.343323,-0.1568719,0.1284154,True
2.354538,-0.1599102,0.1271774,True
2.365509,-0.1596514,0.1209886,True
2.37674,-0.1543452,0.1001205,True
2.38768,-0.154911,0.1055634,True
2.398926,-0.1445261,0.1049864,True
2.410599,-0.134944,0.1134064,True
2.421143,-0.1341105,0.1140297,True
2.432465,-0.1327503,0.1142319,True
2.443283,-0.1137065,0.1136017,True
2.45433,-0.09824729,0.1133056,True
2.465668,-0.09273875,0.1140272,True
2.476532,0.1595905,0.07032786,True
2.487747,0.1645139,0.06815694,True
2.498901,0.1658722,0.06639032,True
2.510101,0.1691059,0.05910826,True
2.521072,0.1717279,0.05807462,True
2.53215,0.1794733,0.04955301,True
2.543243,0.181963,0.03830773,True
2.554306,0.1819639,0.03830813,True
2.565613,0.1898526,0.04103186,True
2.576584,0.1903824,0.04259617,True
2.587585,0.1887914,0.03707054,True
2.599426,0.1886872,0.03727886,True
2.60997,0.1948081,0.04417016,True
2.62146,0.195659,0.04552814,True
2.632034,0.1960909,0.04813713,True
